UID,State,Office Level,Electoral District,Office Name,Candidate Name,Candidate Party,Completed?,Incumbent,Phone,Mailing Address,Website,Email,Facebook URL,Twitter Name,Google Plus URL,Wiki Word,Youtube
SC00162,SC,State Legislature - Lower,SC State House District 079,State Representative - District 079,Mia Butler Garrick,Democratic,TRUE,,,,http://miabutlerforhouse.com/,,http://www.facebook.com/pages/Mia-Butler/131971010182711,MiaBGarrickSC,,,
SC00163,SC,State Legislature - Lower,SC State House District 080,State Representative - District 080,Jimmy Bales,Democratic,TRUE,,,,http://www.jimmybales.com/,,http://www.facebook.com/pages/Representative-Jimmy-Bales/110311632317848,,,,
SC00164,SC,State Legislature - Lower,SC State House District 081,State Representative - District 081,Don Wells,Republican,TRUE,,,,http://donwells.us/,,,,,,
SC00165,SC,State Legislature - Lower,SC State House District 082,State Representative - District 082,"William ""Bill"" Clyburn",Democratic,TRUE,,,,,,,,,,
SC00166,SC,State Legislature - Lower,SC State House District 083,State Representative - District 083,Bill Hixon,Republican,TRUE,,,,http://www.billhixon.com/,,http://www.facebook.com/pages/Representative-Bill-Hixon/149270905129649,,,,
SC00167,SC,State Legislature - Lower,SC State House District 084,State Representative - District 084,James Roland Smith,Republican,TRUE,,,,,,,,,,
SC00168,SC,State Legislature - Lower,SC State House District 085,State Representative - District 085,Chip Huggins,Republican,TRUE,,,,,,,,,,
SC00169,SC,State Legislature - Lower,SC State House District 086,State Representative - District 086,Bill Taylor,Republican,TRUE,,,,http://www.taylorschouse.com/,,http://www.facebook.com/pages/TaylorSCHouse/251437050107,TaylorSCHouse,,,
SC00170,SC,State Legislature - Lower,SC State House District 087,State Representative - District 087,Todd Atwater,Republican,TRUE,,,,http://www.atwaterforhouse.com/,,http://www.facebook.com/pages/Todd-Atwater-SC-House-87/147134512005659,toddatwater,,,
SC00171,SC,State Legislature - Lower,SC State House District 088,State Representative - District 088,Mac Toole,Republican,TRUE,,,,,,,,,,
SC00172,SC,State Legislature - Lower,SC State House District 089,State Representative - District 089,Kenny Bingham,Republican,TRUE,,,,http://kennybingham.com/,,http://www.facebook.com/kenny.bingham.7?ref=ts,,,,
SC00173,SC,State Legislature - Lower,SC State House District 090,State Representative - District 090,Bakari Sellers,Democratic,TRUE,,,,,,,Bakari_sellers,,,
SC00174,SC,State Legislature - Lower,SC State House District 090,State Representative - District 090,Dan Lawrence,Republican,TRUE,,,,,,,,,,
SC00175,SC,State Legislature - Lower,SC State House District 091,State Representative - District 091,Lonnie Hosey,Democratic,TRUE,,,,,,http://www.facebook.com/RepLonnieHosey,lonniehosey,,,
SC00176,SC,State Legislature - Lower,SC State House District 091,State Representative - District 091,Ben Kinlaw,Republican,TRUE,,,,,,http://www.facebook.com/benkinlaw,,,,
SC00177,SC,State Legislature - Lower,SC State House District 092,State Representative - District 092,Joe Daning,Republican,TRUE,,,,http://joedaning.com/,,http://www.facebook.com/joe.daning,,,,
SC00178,SC,State Legislature - Lower,SC State House District 093,State Representative - District 093,Harry L Ott Jr,Democratic,TRUE,,,,,,,,,,
SC00179,SC,State Legislature - Lower,SC State House District 094,State Representative - District 094,Jenny Horne,Republican,TRUE,,,,http://www.jennyhorne.com/,,http://www.facebook.com/pages/Jenny-A-Horne/185563920298,JennyHorne,,,
SC00180,SC,State Legislature - Lower,SC State House District 095,State Representative - District 095,"Jerry N. Govan, Jr.",Democratic,TRUE,,,,,,http://www.facebook.com/pages/Jerry-Govan/106594346030296,jerrygovan,,,
SC00181,SC,State Legislature - Lower,SC State House District 096,State Representative - District 096,Kit Spires,Republican,TRUE,,,,,,,,,,
SC00182,SC,State Legislature - Lower,SC State House District 097,State Representative - District 097,Ed Carter,Republican,TRUE,,,,http://www.edcarterforthehouse.org/,,http://www.facebook.com/edcarterforthehouse,edcarterhouse97,,,
SC00183,SC,State Legislature - Lower,SC State House District 097,State Representative - District 097,Patsy G. Knight,Democratic,TRUE,,,,http://patsyknight.com/,,http://www.facebook.com/PatsyKnightForHouse,,,,
SC00184,SC,State Legislature - Lower,SC State House District 098,State Representative - District 098,Chris Murphy,Republican,TRUE,,,,http://www.chrismurphyforstatehouse.com/,,http://www.facebook.com/chrismurphyforstatehouse,,,,
SC00185,SC,State Legislature - Lower,SC State House District 099,State Representative - District 099,Jim Merrill,Republican,TRUE,,,,,,,,,,
SC00186,SC,State Legislature - Lower,SC State House District 100,State Representative - District 100,Tonia Aiken-Taylor,Democratic,TRUE,,,,,,http://www.facebook.com/tonia.aikentaylor,,,,
SC00187,SC,State Legislature - Lower,SC State House District 100,State Representative - District 100,Edward L. Southard,Republican,TRUE,,,,,,,,,,
SC00188,SC,State Legislature - Lower,SC State House District 101,State Representative - District 101,Ronnie A. Sabb,Democratic,TRUE,,,,,,,,,,
SC00189,SC,State Legislature - Lower,SC State House District 102,State Representative - District 102,Joe Jefferson,Democratic,TRUE,,,,,,,,,,
SC00190,SC,State Legislature - Lower,SC State House District 102,State Representative - District 102,Allan Weiss,Republican,TRUE,,,,http://allanforhouse.com/,,http://www.facebook.com/AllanWeissForHouse,Allan_Weiss,,,
SC00191,SC,State Legislature - Lower,SC State House District 103,State Representative - District 103,Carl L. Anderson,Democratic,TRUE,,,,,,,,,,
SC00192,SC,State Legislature - Lower,SC State House District 104,State Representative - District 104,Tracy R. Edge,Republican,TRUE,,,,http://tracyedge.com/#,,http://www.facebook.com/ReElectTracyEdge,,,,
SC00193,SC,State Legislature - Lower,SC State House District 104,State Representative - District 104,Charles Randall,Democratic,TRUE,,,,,,,,,,
SC00194,SC,State Legislature - Lower,SC State House District 106,State Representative - District 106,Nelson Hardwick,Republican,TRUE,,,,http://nelsonhardwick.com/nelsonhardwick/,,http://www.facebook.com/pages/Nelson-Hardwick/228610913862815,,,,
SC00195,SC,State Legislature - Lower,SC State House District 107,State Representative - District 107,Alan Clemmons,Republican,TRUE,,,,,,,,,,
SC00196,SC,State Legislature - Lower,SC State House District 108,State Representative - District 108,Stephen L. Goldfinch Jr,Republican,TRUE,,,,http://sc4goldfinch.com/,,http://www.facebook.com/pages/Stephen-Goldfinch/335324626526036,,,,
SC00197,SC,State Legislature - Lower,SC State House District 109,State Representative - District 109,David Mack III,Democratic,TRUE,,,,,,,,,,
SC00198,SC,State Legislature - Lower,SC State House District 110,State Representative - District 110,Chip Limehouse,Republican,TRUE,,,,,,,,,,
SC00199,SC,State Legislature - Lower,SC State House District 111,State Representative - District 111,Wendell G. Gilliard,Democratic,TRUE,,,,http://www.wendellgilliard.com/index.php,,http://www.facebook.com/wendell.gilliard,,,,
SC00200,SC,State Legislature - Lower,SC State House District 112,State Representative - District 112,Mike Sottile,Republican,TRUE,,,,http://mikesottile.com/,,http://www.facebook.com/mikesottile,mikesottile,,,
SC00201,SC,State Legislature - Lower,SC State House District 113,State Representative - District 113,J. Seth Whipper,Democratic,TRUE,,,,,,,,,,
SC00202,SC,State Legislature - Lower,SC State House District 114,State Representative - District 114,Bobby Harrell,Republican,TRUE,,,,http://bobbyharrell.com/,,http://www.facebook.com/SpeakerHarrell,SpeakerHarrell,,,
SC00203,SC,State Legislature - Lower,SC State House District 115,State Representative - District 115,Peter McCoy,Republican,TRUE,,,,http://www.petermccoy.org/index.html,,http://www.facebook.com/PeterMcCoyforSC?ref=ts,,,,
SC00204,SC,State Legislature - Lower,SC State House District 116,State Representative - District 116,Robert L Brown,Democratic,TRUE,,,,,,,,,,
SC00205,SC,State Legislature - Lower,SC State House District 117,State Representative - District 117,Bill Crosby,Republican,TRUE,,,,,,,,,,
SC00206,SC,State Legislature - Lower,SC State House District 118,State Representative - District 118,Bill Herbkersman,Republican,TRUE,,,,http://www.herbkersman.com/,,,,,,
SC00207,SC,State Legislature - Lower,SC State House District 119,State Representative - District 119,Leon Stavrinakis,Democratic,TRUE,,,,http://www.leonforhouse.com/,,http://www.facebook.com/pages/Leon-Stavrinakis/18211169490,,,,
SC00208,SC,State Legislature - Lower,SC State House District 120,State Representative - District 120,Weston Newton,Republican,TRUE,,,,http://westonnewton.com/Home.html,,http://www.facebook.com/pages/Weston-Newton-for-SC-House-120/130513557069666,,,,
SC00209,SC,State Legislature - Lower,SC State House District 121,State Representative - District 121,Kenneth F. Hodges,Democratic,TRUE,,,,,,,,,,
SC00210,SC,State Legislature - Lower,SC State House District 122,State Representative - District 122,Bill Bowers,Democratic,TRUE,,,,,,http://www.facebook.com/repbowers,,,,
SC00211,SC,State Legislature - Lower,SC State House District 123,State Representative - District 123,Andy Patrick,Republican,TRUE,,,,http://andypatrick.org/,,http://www.facebook.com/pages/Andy-Patrick-for-SC-House-Seat-123/298019307249,,,,
SC00212,SC,State Legislature - Lower,SC State House District 124,State Representative - District 124,Shannon S. Erickson,Republican,TRUE,,,,http://www.electshannon.com/5201.html,,,,,,
SC00213,SC,Other,SC Judicial Circuit District 01,Solicitor - District 01,David Pascoe,Democratic,Randy,,,,,,,,,,
SC00214,SC,Other,SC Judicial Circuit District 04,Solicitor - District 04,Will Rogers,Democratic,,,,,,,,,,,
SC00215,SC,Other,SC Judicial Circuit District 08,Solicitor - District 08,Benjamin Shealy,Democratic,,,,,,,,,,,
SC00216,SC,Other,SC Judicial Circuit District 02,Solicitor - District 02,J Strom Thurmond,Republican,,,,,,,,,,,
SC00217,SC,Other,SC Judicial Circuit District 07,Solicitor - District 07,Barry Barnette,Republican,,,,,,,,,,,
SC00218,SC,Other,SC Judicial Circuit District 08,Solicitor - District 08,David Stumbo,Republican,,,,,,,,,,,
SC00219,SC,Other,SC Judicial Circuit District 09,Solicitor - District 09,Scarlett A. Wilson,Republican,Randy,,,,,,,,,,
SC00220,SC,Other,SC Judicial Circuit District 10,Solicitor - District 10,Chrissy Adams,Republican,,,,,,,,,,,
SC00221,SC,Other,SC Judicial Circuit District 11,Solicitor - District 11,Donnie J. Myers,Republican,,,,,,,,,,,
SC00222,SC,Other,SC Judicial Circuit District 14,Solicitor - District 14,Duffie Stone,Republican,Randy,,,,,,,,,,
SC00223,SC,Other,SC Judicial Circuit District 16,Solicitor - District 16,Kevin Brackett,Republican,Randy,,,,,,,,,,
SC00224,SC,County,Chesterfield County,County Auditor,Jack Rivers,Democrat,,,,,,,,,,,
SC00225,SC,County,Charleston County,County Auditor,Peter Tecklenburg,Democrat,TRUE,,,,http://www.teck2012.com/,,http://www.facebook.com/TecklenburgForAuditor/info,Elect_Teck,,,
SC00226,SC,County,Darlington County,County Auditor,Rosa D Hudson,Democrat,,TRUE,,,,,,,,,
SC00227,SC,County,Charleston County,County Auditor,Paul Gawrych,Republican,TRUE,,,,,,,,,,
SC00228,SC,County,Dorchester County,County Auditor,JJ Messervy,Republican,TRUE,TRUE,,,,,http://www.facebook.com/jjmesservy,,,,
SC00229,SC,County,Georgetown County,County Auditor,Brian Shult,Republican,,,,,,,,,,,
SC00230,SC,County,Abbeville County,County Auditor,Sue Simpson,Democrat,,,,,,,,,,,
SC00231,SC,County,Lancaster County,County Auditor,Cheryl H Morgan,Democrat,,,,,,,,,,,
SC00232,SC,County,Lexington County,County Auditor,Chris Harmon,Republican,TRUE,TRUE,,,,,,,,,
SC00233,SC,County,Newberry County,County Auditor,Donna W Lominack,Democrat,,,,,,,,,,,
SC00234,SC,County,Anderson County,County Auditor,Jacky Hunter,Republican,,,,,,,,,,,
SC00235,SC,County,Berkeley County,County Auditor,Janet Jurosko,Republican,TRUE,TRUE,,,,,,,,,
SC00236,SC,County,Calhoun County,County Auditor,April Wise,Democrat,,,,,,,,,,,
SC00237,SC,County,Chester County,County Auditor,Donald A Wade,Democrat,,,,,,,,,,,
SC00238,SC,County,Hampton County,County Auditor,Teresa H Williams,Democrat,,,,,,,,,,,
SC00239,SC,County,Pickens County,County Auditor,Brent Suddeth,Republican,,,,,,,,,,,
SC00240,SC,County,Sumter County,County Auditor,Lauretha A McCants,Democrat,TRUE,,,,,,,,,,
SC00241,SC,County,Oconee County,County Auditor,Ken Nix,Republican,,TRUE,,,,,,,,,
SC00242,SC,County,Aiken County,County Auditor,Charles T. Barton,Republican,,,,,,,,,,,
SC00243,SC,County,Horry County,County Auditor,Lois Eargle,Republican,,TRUE,,,,,,,,,
SC00244,SC,County,Chesterfield County,County Clerk of Court,Faye L Sellers,Democrat,,TRUE,,,,,,,,,
SC00245,SC,County,Williamsburg County,County Clerk of Court,Sharon Washington Staggers,Democrat,,,,,,,,,,,
SC00246,SC,County,Spartanburg County,County Clerk of Court,Hope Blackley,Republican,,,,,,,,,,,
SC00247,SC,County,Darlington County,County Clerk of Court,Scott Suggs,Democrat,,TRUE,,,,,,,,,
SC00248,SC,County,Georgetown County,County Clerk of Court,Alma White,Democrat,,,,,,,,,,,
SC00249,SC,County,Orangeburg County,County Clerk of Court,Winnifa B Clark,Democrat,,,,,,,,,,,
SC00250,SC,County,Charleston County,County Clerk of Court,Julie J. Armstrong,Republican,TRUE,TRUE,,,,,,,,,
SC00251,SC,County,Dorchester County,County Clerk of Court,Cheryl Graham,Republican,TRUE,TRUE,,,,,,,,,
SC00252,SC,County,Greenville County,County Clerk of Court,Paul B Wickensimer,Republican,TRUE,,,,,,,,,,
SC00253,SC,County,Abbeville County,County Clerk of Court,Emily R McMahan,Democrat,,,,,,,,,,,
SC00254,SC,County,Clarendon County,County Clerk of Court,Beulah Roberts,Democrat,,,,,,,,,,,
SC00255,SC,County,Edgefield County,County Clerk of Court,Shirley F Newby,Democrat,,,,,,,,,,,
SC00256,SC,County,Fairfield County,County Clerk of Court,Betty Jo Beckham,Democrat,,,,,,,,,,,
SC00258,SC,County,Lancaster County,County Clerk of Court,Jeff L Hammond,Democrat,,,,,,,,,,,
SC00259,SC,County,Lexington County,County Clerk of Court,Joan Waggoner Guy,Democrat,TRUE,,,,,,http://www.facebook.com/JoanWGuy2012,JoanWGuy2012,,,
SC00260,SC,County,McCormick County,County Clerk of Court,Gwendolyn Chiles,Democrat,,,,,,,,,,,
SC00262,SC,County,Lexington County,County Clerk of Court,Beth Carrigg,Republican,TRUE,TRUE,,,http://carrigg4clerk.com/,,http://www.facebook.com/BethCarriggLexingtonCountyClerkOfCourt,,,,
SC00263,SC,County,Barnwell County,County Clerk of Court,Rhonda D McElveen,Democrat,,,,,,,,,,,
SC00264,SC,County,Colleton County,County Clerk of Court,Patricia C Grant,Democrat,,,,,,,,,,,
SC00265,SC,County,Florence County,County Clerk of Court,Connie Reel-Shearin,Democrat,,TRUE,,,,,,,,,
SC00266,SC,County,Marlboro County,County Clerk of Court,William B Funderburk,Democrat,,,,,,,,,,,
SC00267,SC,County,Newberry County,County Clerk of Court,Jackie S Bowers,Democrat,,,,,,,,,,,
SC00268,SC,County,Richland County,County Clerk of Court,Jeanette McBride,Democrat,TRUE,TRUE,,,,,,,,,
SC00269,SC,County,Anderson County,County Clerk of Court,Richard A Shirley,Republican,,,,,,,,,,,
SC00270,SC,County,Beaufort County,County Clerk of Court,Jerri Ann Roseneau,Republican,TRUE,TRUE,,,http://www.jerriforclerk.com/About-Us.html,,http://www.facebook.com/pages/Jerri-Roseneau/362759620437017,,,,
SC00271,SC,County,Bamberg County,County Clerk of Court,James B Hiers,Democrat,,,,,,,,,,,
SC00272,SC,County,Calhoun County,County Clerk of Court,Kenneth Hasty,Democrat,,,,,,,,,,,
SC00273,SC,County,Chester County,County Clerk of Court,Sue K Carpenter,Democrat,,TRUE,,,,,,,,,
SC00274,SC,County,Hampton County,County Clerk of Court,Mylinda D Nettles,Democrat,,,,,,,,,,,
SC00275,SC,County,Kershaw County,County Clerk of Court,Joyce McDonald,Republican,,,,,,,,,,,
SC00276,SC,County,Laurens County,County Clerk of Court,Lynn W Lancaster,Republican,,,,,,,,,,,
SC00277,SC,County,Pickens County,County Clerk of Court,Pat Welborn,Republican,,,,,,,,,,,
SC00278,SC,County,Dillon County,County Clerk of Court,Gwen Hyatt,Democrat,,,,,,,,,,,
SC00279,SC,County,Jasper County,County Clerk of Court,Margaret Bostick,Democrat,,,,,,,,,,,
SC00280,SC,County,Marion County,County Clerk of Court,Sherry R Rhodes,Democrat,,,,,,,,,,,
SC00281,SC,County,Saluda County,County Clerk of Court,Doris B Holmes,Democrat,,,,,,,,,,,
SC00282,SC,County,Sumter County,County Clerk of Court,James C Campbell,Democrat,TRUE,,,,,,,,,,
SC00283,SC,County,Jasper County,County Clerk of Court,Kim Thomas,Republican,,,,,,,,,,,
SC00284,SC,County,Oconee County,County Clerk of Court,Beverly H Whitfield,Republican,,TRUE,,,,,,,,,
SC00285,SC,County,Aiken County,County Clerk of Court,Liz Godard,Democrat,,,,,,,,,,,
SC00286,SC,County,Horry County,County Clerk of Court,Melanie Huggins-Ward,Republican,,TRUE,,,,,,,,,
SC00287,SC,County,Union County,County Clerk of Court,Freddie Gault,Republican,,,,,,,,,,,
SC00288,SC,County,York County,County Clerk of Court,David Hamilton,Republican,TRUE,,,,,,,,,,
SC00289,SC,County,Lee County,County Clerk of Court,James Davis,Democrat,,,,,,,,,,,
SC00290,SC,County,Chesterfield County,County Coroner,Chip Kiser,Democrat,,TRUE,,,,,,,,,
SC00291,SC,County,Williamsburg County,County Coroner,"Harrison McKnight, Jr",Democrat,,,,,,,,,,,
SC00292,SC,County,Spartanburg County,County Coroner,Rusty Clevenger,Republican,,,,,,,,,,,
SC00293,SC,County,Darlington County,County Coroner,Todd Hardee,Democrat,,TRUE,,,,,,,,,
SC00294,SC,County,Orangeburg County,County Coroner,Samuetta Marshall,Democrat,,,,,,,,,,,
SC00296,SC,County,Charleston County,County Coroner,Rae H.Wooten,Republican,TRUE,TRUE,,,,,http://www.facebook.com/coronerraewooten,,,,
SC00297,SC,County,Dorchester County,County Coroner,Chris Nisbet,Republican,TRUE,TRUE,,,,,,,,,
SC00298,SC,County,Georgetown County,County Coroner,Kenny Johnson,Republican,,,,,,,,,,,
SC00299,SC,County,Greenville County,County Coroner,"B Parks Evans, Jr.",Republican,TRUE,,,,,,,,,,
SC00300,SC,County,Abbeville County,County Coroner,Ronnie Ashley,Democrat,,,,,,,,,,,
SC00301,SC,County,Clarendon County,County Coroner,"Hayes Samuels, Jr",Democrat,,,,,,,,,,,
SC00302,SC,County,Fairfield County,County Coroner,Barkley Ramsey,Democrat,,,,,,,,,,,
SC00303,SC,County,Lancaster County,County Coroner,Mike Morris,Democrat,,,,,,,,,,,
SC00304,SC,County,McCormick County,County Coroner,Faye L Puckett,Democrat,,,,,,,,,,,
SC00305,SC,County,Lexington County,County Coroner,Harry O. Harman,Republican,TRUE,TRUE,,,http://www.lexingtoncoroner.com/,,http://www.facebook.com/pages/Re-Elect-Harry-Harman-Coroner-2012/275145285852688,harman4coroner,,,
SC00306,SC,County,Colleton County,County Coroner,Richard M Harvey,Democrat,,,,,,,,,,,
SC00307,SC,County,Marlboro County,County Coroner,Timothy E Brown,Democrat,,,,,,,,,,,
SC00308,SC,County,Newberry County,County Coroner,Craig Newton,Democrat,,,,,,,,,,,
SC00309,SC,County,Richland County,County Coroner,Gary Watts,Democrat,TRUE,TRUE,,,,,,,,,
SC00310,SC,County,Anderson County,County Coroner,Greg L Shore,Republican,,,,,,,,,,,
SC00311,SC,County,Barnwell County,County Coroner,Lloyd B Ward,Republican,,,,,,,,,,,
SC00312,SC,County,Beaufort County,County Coroner,Ed Allen,Republican,TRUE,,,,,,,,,,
SC00313,SC,County,Florence County,County Coroner,Keith von Lutcken,Republican,,,,,,,,,,,
SC00314,SC,County,Bamberg County,County Coroner,Willard H Duncan,Democrat,,,,,,,,,,,
SC00315,SC,County,Chester County,County Coroner,Terry D Tinker,Democrat,,,,,,,,,,,
SC00316,SC,County,Laurens County,County Coroner,"F G ""Nick"" Nichols",Democrat,,,,,,,,,,,
SC00317,SC,County,Calhoun County,County Coroner,Donnie B Porth,Republican,,,,,,,,,,,
SC00318,SC,County,Pickens County,County Coroner,Kandy C Kelley,Republican,,,,,,,,,,,
SC00319,SC,County,Dillon County,County Coroner,Donnie Grimsley,Democrat,,TRUE,,,,,,,,,
SC00320,SC,County,Jasper County,County Coroner,Linious Martin Sauls,Democrat,,,,,,,,,,,
SC00321,SC,County,Marion County,County Coroner,Jerry Richardson,Democrat,,TRUE,,,,,,,,,
SC00322,SC,County,Saluda County,County Coroner,Brian Keith Turner,Democrat,,,,,,,,,,,
SC00323,SC,County,Sumter County,County Coroner,Harvin Bullock,Democrat,TRUE,,,,,,,,,,
SC00324,SC,County,Oconee County,County Coroner,Karl E Addis,Republican,,TRUE,,,,,,,,,
SC00325,SC,County,Aiken County,County Coroner,Tim Carlton,Republican,,,,,,,,,,,
SC00326,SC,County,Horry County,County Coroner,Robert Edge,Republican,,TRUE,,,,,,,,,
SC00327,SC,County,York County,County Coroner,Sabrina H Gast,Republican,TRUE,,,,http://www.gastforcoroner.com/,,,,,,
SC00328,SC,County,Lee County,County Coroner,Larry Logan,Democrat,,,,,,,,,,,
SC00329,SC,County,Greenwood County,County Coronor,Marcia Kelley-Clark,Democrat,,,,,,,,,,,
SC00331,SC,County,Saluda County,County Council,William Pugh,Democrat,,,,,,,,,,,
SC00332,SC,County,Lancaster County Council District 1,County Council - District 1,Larry McCullough,Republican,,,,,,,,,,,
SC00333,SC,County,Lancaster County Council District 3,County Council - District 3,Bob Bundy,Republican,,,,,,,,,,,
SC00334,SC,County,Lancaster County Council District 5,County Council - District 5,Kathy G Sistare,Democrat,,,,,,,,,,,
SC00335,SC,County,Lancaster County Council District 5,County Council - District 5,Steve Harper,Republican,,,,,,,,,,,
SC00336,SC,County,Lancaster County Council District 7,County Council - District 7,Brian Carnes,Republican,,,,,,,,,,,
SC00337,SC,County,Hampton County,County Council - At-large,Chris Haulsee,Democrat,,,,,,,,,,,
SC00338,SC,County,Hampton County,County Council - At-large,Roy Hollingsworth,Democrat,,,,,,,,,,,
SC00339,SC,County,Jasper County,County Council - At-large,Tom Johnson,Democrat,,,,,,,,,,,
SC00340,SC,County,Jasper County,County Council - At-large,Grady Woods,Republican,,,,,,,,,,,
SC00341,SC,County,Florence County,County Council - At-large,Robby Hill,Republican,,,,,,,,,,,
SC00342,SC,County,Aiken County,County Council - Chair,Ronnie Young,Republican,,,,,,,,,,,
SC00343,SC,County,Clarendon County,County Council - Chairman,Dwight Stewart,Democrat,,,,,,,,,,,
SC00344,SC,County,Chesterfield County Council District 1,County Council - District 1,Eddie Rivers,Democrat,,TRUE,,,,,,,,,
SC00345,SC,County,Spartanburg County Council District 1,County Council - District 1,Michael Brown,Democrat,,,,,,,,,,,
SC00346,SC,County,Darlington County Council District 1,County Council - District 1,Bobby Kilgo,Petition,,,,,,,,,,,
SC00347,SC,County,Darlington County Council District 1,County Council - District 1,Billy Baldwin,Republican,,TRUE,,,,,,,,,
SC00348,SC,County,Allendale County Council District 1,County Council - District 1,Theresa H. Taylor,Democrat,,,,,,,,,,,
SC00349,SC,County,Edgefield County Council District 1,County Council - District 1,Norman Dorn,Democrat,,,,,,,,,,,
SC00350,SC,County,McCormick County Council District 1,County Council - District 1,Henry Banks,Democrat,,,,,,,,,,,
SC00351,SC,County,Lexington County Council District 1,County Council - District 1,Jim Kinard,Republican,TRUE,TRUE,,,http://www.kinardforcouncil.com/,,,,,,
SC00352,SC,County,Barnwell County Council District 1,County Council - District 1,Freddie L Houston,Democrat,,,,,,,,,,,
SC00353,SC,County,Beaufort County Council District 1,County Council - District 1,Gerald Dawson,Democrat,TRUE,,,,,,,,,,
SC00354,SC,County,Cherokee County Council District 1,County Council - District 1,"Rufus H Foster, Jr",Democrat,,,,,,,,,,,
SC00355,SC,County,Newberry County Council District 1,County Council - District 1,Timothy L Carroll,Democrat,,,,,,,,,,,
SC00356,SC,County,Anderson County Council District 1,County Council - District 1,Jeff Ricketson,Independent,,,,,,,,,,,
SC00357,SC,County,Anderson County Council District 1,County Council - District 1,Francis Crowder,Republican,,TRUE,,,,,,,,,
SC00358,SC,County,Berkeley County Council District 1,County Council - District 1,Philip Farley,Republican,TRUE,,,,,,,,,,
SC00359,SC,County,Newberry County Council District 1,County Council - District 1,Scott Cain,Republican,,,,,,,,,,,
SC00360,SC,County,Bamberg County Council District 1,County Council - District 1,Trent Kinard,Democrat,,,,,,,,,,,
SC00361,SC,County,Kershaw County Council District 1,County Council - District 1,"Robert ""Bobby"" Gary",Democrat,,,,,,,,,,,
SC00362,SC,County,Calhoun County Council District 1,County Council - District 1,"David K Summers, Jr",Republican,,,,,,,,,,,
SC00363,SC,County,Kershaw County Council District 1,County Council - District 1,Barbara Swindall,Republican,,,,,,,,,,,
SC00364,SC,County,Dillon County Council District 1,County Council - District 1,Macio Williamson,Democrat,,TRUE,,,,,,,,,
SC00365,SC,County,Marion County Council District 1,County Council - District 1,"John Q Atkinson, Jr",Democrat,,,,,,,,,,,
SC00366,SC,County,Sumter County Council District 1,County Council - District 1,Naomi D Sanders,Democrat,TRUE,,,,,,,,,,
SC00367,SC,County,Dillon County Council District 1,County Council - District 1,"James ""Hogehead"" Campbell",Petition,,,,,,,,,,,
SC00369,SC,County,York CountyCouncil District 1,County Council - District 1,Michael Johnson,Republican,TRUE,,,,,,http://www.facebook.com/pages/Michael-Johnson-for-County-Council/376932715670205,,,,
SC00370,SC,County,Lee County Council District 1,County Council - District 1,Travis Windham,Democrat,,,,,,,,,,,
SC00371,SC,County,Richland County Council District 10,County Council - District 10,"Kelvin E. Washington, Sr.",Democrat,TRUE,TRUE,,,http://kelvinwashington.com/,,,,,,
SC00372,SC,County,Horry County Council District 10,County Council - District 10,Kenneth Robinson,Democrat,,,,,,,,,,,
SC00373,SC,County,Horry County Council District 10,County Council - District 10,Jody Prince,Republican,,TRUE,,,,,,,,,
SC00374,SC,County,Greenville County Council District 18,County Council - District 18,Joseph R. Baldwin,Republican,TRUE,,,,,,,,,,
SC00375,SC,County,Orangeburg County Council District 2,County Council - District 2,Johnny Ravenel,Democrat,,,,,,,,,,,
SC00376,SC,County,Georgetown County Council District 2,County Council - District 2,Ron Charlton,Republican,,TRUE,,,,,,,,,
SC00377,SC,County,Clarendon County Council District 2,County Council - District 2,Andrew C English,Democrat,,,,,,,,,,,
SC00378,SC,County,Edgefield County Council District 2,County Council - District 2,Rodney Ashcraft,Republican,,,,,,,,,,,
SC00379,SC,County,Anderson County Council District 2,County Council - District 2,Gracie S Floyd,Democrat,,,,,,,,,,,
SC00380,SC,County,Marlboro County Council District 2,County Council - District 2,Willie Gladden,Democrat,,,,,,,,,,,
SC00381,SC,County,Richland County Council District 2,County Council - District 2,Joyce Dickerson,Democrat,TRUE,TRUE,,,,,,,,,
SC00382,SC,County,Florence County Council District 2,County Council - District 2,"Lavern ""Speedy"" Bazen",Petition,,,,,,,,,,,
SC00383,SC,County,Berkeley County Council District 2,County Council - District 2,Tim Callanan,Republican,TRUE,,,,,,,,,,
SC00384,SC,County,Florence County Council District 2,County Council - District 2,Roger Poston,Republican,,TRUE,,,,,,,,,
SC00385,SC,County,Newberry County Council District 2,County Council - District 2,Steve Stockman,Republican,,,,,,,,,,,
SC00386,SC,County,Richland County Council District 2,County Council - District 2,Michael Koska,Republican,TRUE,,,,http://koska2012.com/,,,,,,
SC00387,SC,County,Calhoun County Council District 2,County Council - District 2,Pamela Claxton,Democrat,,,,,,,,,,,
SC00388,SC,County,Kershaw County Council District 2,County Council - District 2,"Sammie Tucker, Jr",Democrat,,,,,,,,,,,
SC00389,SC,County,Laurens County Council District 2,County Council - District 2,"Joseph E Wood, Jr",Republican,,,,,,,,,,,
SC00390,SC,County,Dillon County Council District 2,County Council - District 2,Bobby K Moody,Democrat,,TRUE,,,,,,,,,
SC00391,SC,County,Marion County Council District 2,County Council - District 2,Simon Jenkins,Democrat,,TRUE,,,,,,,,,
SC00392,SC,County,Dillon County Council District 2,County Council - District 2,Jack Scott,Petition,,,,,,,,,,,
